MSOA Code,MSOA Name,Age - All Ages,Age - 0-15,Age - 16-29,Age - 30-44,Age - 45-64,Age - 65+,Age - Working-age,Households - All Households,Composition - Couple hh with dependent children,Composition - Couple hh without dependent children,Composition - Lone parent hh,Composition - One person hh,Composition - Other hh Types,White,Mixed/multiple ethnic groups,Asian/Asian British,Black/African/Caribbean/Black British,Other ethnic group,BAME,Country of Birth - United Kingdom,Country of Birth - Not United Kingdom,Language - 1+ English as a main language,Language - None have English as main language,Tenure - Owned outright,Tenure - Owned with a mortgage or loan,Tenure - Social rented,Tenure - Private rented,Household spaces with at least one usual resident,Household spaces with no usual residents,Detached,Semi-detached,Terraced (including end-terrace),"Flat, maisonette or apartment",Population Density - Persons per hectare (2012),Median - 2005,Median - 2006,Median - 2007,Median - 2008,Median - 2009,Median - 2010,Median - 2011,Median - 2012,Median - 2013 (p),Sales - 2005,Sales - 2006,Sales - 2007,Sales - 2008,Sales - 2009,Sales - 2010,Sales - 2011,Sales - 2011.1,Sales - 2013(p),Qualifications - No,Qualifications - Level 1,Qualifications - Level 2,Qualifications - Apprenticeship,Qualifications - Level 3,Qualifications - Level 4 and above,Qualifications - Other,Qualifications - Schoolchildren and full-time students: Age 18 and over,Economic Activity - Economically active: Total,Economic Activity - Economically active: Unemployed,Economic Activity - Economically inactive: Total,Economic Activity - Unemployment Rate,Adults in Employment - No adults in employment in hh: With dependent children,Total Mean hh Income,Total Median hh Income,Vehicles - No cars or vans in hh,Vehicles - 1 car or van in hh,Vehicles - 2 cars or vans in hh,Vehicles - 3 cars or vans in hh,Vehicles - 4 or more cars or vans in hh,Vehicles - Sum of all cars or vans in the area,Vehicles - Cars per hh,Borough,Subregion
E02000748,Newham 035,6240.0,1442.0,1630.0,1746.0,1092.0,330.0,4468.0,2230.0,445.0,355.0,367.0,605.0,458.0,3339.0,315.0,1238.0,1184.0,164.0,2901.0,2972.0,3268.0,1529.0,701.0,250.0,640.0,498.0,793.0,2230.0,54.0,267.0,626.0,827.0,564.0,46.9024555079973,176000.0,185000.0,219000.0,222500.0,175000.0,190000.0,190000.0,206750.0,235000.0,150.0,165.0,148.0,38.0,26.0,39.0,39.0,44.0,41.0,836.0,555.0,642.0,55.0,510.0,1361.0,839.0,703.0,3295.0,284.0,1360.0,8.619119878603945,172.0,39603.941693048895,31588.465390810048,842.0,1092.0,249.0,35.0,12.0,1747.0,0.7834080717488789,Newham,Inner East
E02000749,Newham 036,8183.0,2104.0,1978.0,1976.0,1497.0,628.0,5451.0,3022.0,486.0,370.0,682.0,896.0,588.0,3812.0,468.0,1079.0,2560.0,264.0,4371.0,4734.0,3449.0,2388.0,634.0,201.0,490.0,1607.0,574.0,3022.0,33.0,209.0,365.0,1024.0,1457.0,58.27637234867169,177500.0,188500.0,215000.0,200000.0,174997.0,187000.0,180000.0,202500.0,202000.0,83.0,80.0,106.0,45.0,26.0,31.0,23.0,24.0,87.0,1754.0,730.0,805.0,99.0,604.0,1329.0,758.0,649.0,3823.0,447.0,1987.0,11.692388176824483,321.0,29516.421648212377,23578.71831408666,1532.0,1221.0,230.0,30.0,9.0,1813.0,0.599933818663137,Newham,Inner East
E02000750,Newham 037,10679.0,2250.0,3247.0,3351.0,1400.0,431.0,7998.0,4370.0,659.0,776.0,618.0,1339.0,978.0,4903.0,631.0,2183.0,2597.0,365.0,5776.0,5525.0,5154.0,3443.0,927.0,247.0,867.0,1344.0,1804.0,4370.0,112.0,100.0,246.0,754.0,3375.0,33.319224839012,205000.0,223500.0,249995.0,250000.0,225000.0,236750.0,242000.0,246500.0,252500.0,196.0,262.0,318.0,98.0,56.0,82.0,107.0,150.0,258.0,1190.0,724.0,840.0,90.0,911.0,3596.0,1078.0,867.0,6442.0,525.0,1816.0,8.149642968022354,317.0,48880.59893947726,38977.45100675474,1916.0,1992.0,408.0,40.0,14.0,2991.0,0.6844393592677346,Newham,Inner East
E02000751,Redbridge 001,10422.0,1769.0,1517.0,1980.0,2999.0,2157.0,6496.0,4277.0,933.0,1041.0,258.0,1284.0,761.0,8219.0,353.0,1405.0,312.0,133.0,2203.0,8459.0,1963.0,4088.0,189.0,1935.0,1550.0,190.0,536.0,4277.0,153.0,1258.0,1209.0,528.0,1422.0,33.96968908546897,300000.0,317500.0,337500.0,381250.0,410000.0,400000.0,398500.0,387000.0,457500.0,220.0,269.0,238.0,116.0,135.0,165.0,158.0,155.0,160.0,1299.0,951.0,1225.0,172.0,933.0,3598.0,475.0,303.0,5438.0,201.0,2070.0,3.6962118425891872,51.0,71099.93376319813,56234.79987890128,644.0,1890.0,1315.0,314.0,114.0,5952.0,1.3916296469487959,Redbridge,Outer East and North East
E02000752,Redbridge 002,6815.0,1528.0,1188.0,1545.0,1540.0,1014.0,4273.0,2864.0,524.0,466.0,517.0,966.0,391.0,4821.0,371.0,859.0,686.0,78.0,1994.0,5316.0,1499.0,2579.0,285.0,666.0,895.0,938.0,298.0,2864.0,60.0,115.0,1060.0,951.0,784.0,13.990008599156463,179500.0,185000.0,205250.0,212000.0,181250.0,209995.0,205000.0,218000.0,220000.0,125.0,130.0,136.0,67.0,66.0,65.0,57.0,71.0,73.0,1650.0,841.0,767.0,122.0,524.0,968.0,415.0,241.0,3150.0,296.0,1602.0,9.396825396825397,232.0,31052.887493487768,24579.272282732294,960.0,1293.0,495.0,92.0,24.0,2658.0,0.928072625698324,Redbridge,Outer East and North East
E02000753,Redbridge 003,6138.0,1457.0,1037.0,1433.0,1399.0,812.0,3869.0,2420.0,525.0,461.0,433.0,682.0,319.0,4271.0,307.0,921.0,530.0,109.0,1867.0,4766.0,1372.0,2180.0,240.0,605.0,893.0,503.0,350.0,2420.0,54.0,112.0,820.0,1137.0,405.0,80.96620908130939,180000.0,199997.5,220250.0,230000.0,200000.0,232000.0,217000.0,216500.0,231000.0,125.0,154.0,140.0,53.0,68.0,42.0,69.0,64.0,83.0,1235.0,742.0,727.0,111.0,423.0,1063.0,380.0,235.0,2935.0,238.0,1324.0,8.109028960817717,182.0,35204.83787061112,27840.013750421036,628.0,1218.0,452.0,94.0,28.0,2520.0,1.0413223140495869,Redbridge,Outer East and North East
E02000754,Redbridge 004,6440.0,1305.0,1122.0,1568.0,1645.0,800.0,4335.0,2607.0,558.0,587.0,352.0,748.0,362.0,4586.0,329.0,939.0,484.0,102.0,1854.0,4948.0,1492.0,2365.0,242.0,738.0,1047.0,395.0,379.0,2607.0,65.0,63.0,963.0,956.0,690.0,53.337659177548865,245000.0,248250.0,290000.0,285000.0,290000.0,292875.0,293250.0,307500.0,327000.0,129.0,156.0,130.0,79.0,67.0,82.0,78.0,87.0,94.0,973.0,706.0,715.0,126.0,538.0,1664.0,413.0,235.0,3503.0,209.0,1258.0,5.966314587496432,123.0,46508.29188551003,36758.7042304669,620.0,1331.0,509.0,118.0,29.0,2822.0,1.08247027234369,Redbridge,Outer East and North East
E02000755,Redbridge 005,5218.0,1030.0,932.0,1148.0,1348.0,760.0,3428.0,2151.0,456.0,454.0,304.0,634.0,303.0,3794.0,290.0,689.0,386.0,59.0,1424.0,4188.0,1030.0,1999.0,152.0,646.0,888.0,260.0,327.0,2151.0,31.0,146.0,616.0,892.0,527.0,38.80840947923631,230000.0,235500.0,250000.0,242000.0,237500.0,241000.0,250000.0,248500.0,250000.0,93.0,130.0,95.0,73.0,66.0,63.0,61.0,53.0,75.0,883.0,639.0,628.0,141.0,512.0,1121.0,264.0,167.0,2794.0,187.0,1052.0,6.692913385826772,94.0,41593.71234597121,32866.45410499886,424.0,1032.0,530.0,129.0,36.0,2635.0,1.2250116225011622,Redbridge,Outer East and North East
E02000756,Redbridge 006,12630.0,2633.0,2315.0,2863.0,3167.0,1652.0,8345.0,4966.0,1064.0,1068.0,650.0,1400.0,784.0,8217.0,465.0,2843.0,842.0,263.0,4413.0,9458.0,3172.0,4444.0,522.0,1495.0,1966.0,481.0,916.0,4966.0,128.0,377.0,1465.0,1920.0,1331.0,35.66618432769368,218158.0,235000.0,255000.0,250000.0,227000.0,265000.0,249995.0,260000.0,265000.0,263.0,334.0,308.0,154.0,149.0,176.0,153.0,138.0,157.0,2119.0,1555.0,1576.0,251.0,1110.0,2547.0,839.0,488.0,6572.0,423.0,2698.0,6.436396835057821,269.0,41664.95528945002,32922.877111985166,1073.0,2339.0,1201.0,266.0,87.0,5916.0,1.1913008457511076,Redbridge,Outer East and North East
E02000757,Redbridge 007,11516.0,2100.0,2211.0,3205.0,2631.0,1369.0,8047.0,4969.0,1080.0,1241.0,370.0,1591.0,687.0,8461.0,605.0,1753.0,515.0,182.0,3055.0,8969.0,2547.0,4630.0,339.0,1338.0,1756.0,406.0,1295.0,4969.0,161.0,237.0,1377.0,804.0,2712.0,79.84579282601408,244000.0,281000.0,300000.0,282500.0,250000.0,270000.0,270000.0,285000.0,320000.0,343.0,287.0,273.0,291.0,167.0,192.0,219.0,186.0,188.0,1160.0,966.0,1215.0,174.0,1000.0,4360.0,541.0,365.0,6864.0,310.0,1833.0,4.516317016317016,111.0,60354.91837889197,47724.95948640124,1241.0,2509.0,999.0,169.0,51.0,5235.0,1.05353189776615,Redbridge,Outer East and North East
E02000758,Redbridge 008,5953.0,1231.0,1082.0,1075.0,1617.0,948.0,3774.0,2159.0,459.0,486.0,289.0,513.0,412.0,2911.0,223.0,2033.0,592.0,194.0,3042.0,4147.0,1806.0,1907.0,252.0,787.0,831.0,268.0,248.0,2159.0,51.0,229.0,1267.0,238.0,476.0,52.49890972525076,247500.0,247500.0,302500.0,263250.0,245000.0,278000.0,266875.0,281000.0,286000.0,81.0,125.0,108.0,60.0,65.0,79.0,54.0,57.0,61.0,1092.0,660.0,705.0,96.0,505.0,1280.0,384.0,271.0,2846.0,227.0,1411.0,7.97610681658468,118.0,39483.99329022641,31200.655920015553,447.0,905.0,590.0,170.0,47.0,2802.0,1.2978230662343677,Redbridge,Outer East and North East
E02000759,Redbridge 009,12044.0,2740.0,2088.0,3156.0,2817.0,1243.0,8061.0,4703.0,1126.0,1023.0,577.0,1261.0,716.0,7564.0,700.0,2232.0,1263.0,285.0,4480.0,8645.0,3399.0,4166.0,537.0,1176.0,1837.0,750.0,881.0,4703.0,105.0,135.0,1494.0,1309.0,1869.0,52.61945392491467,243500.0,246250.0,293500.0,250000.0,258750.0,286000.0,302000.0,315000.0,302000.0,206.0,323.0,218.0,130.0,128.0,159.0,128.0,133.0,159.0,1483.0,1159.0,1232.0,227.0,1026.0,3445.0,732.0,448.0,6580.0,434.0,2198.0,6.595744680851063,206.0,48648.75815800877,38453.911328178285,1154.0,2342.0,960.0,197.0,50.0,5074.0,1.0788858175632574,Redbridge,Outer East and North East
E02000760,Redbridge 010,6957.0,1551.0,1274.0,1523.0,1539.0,1070.0,4336.0,2613.0,602.0,478.0,359.0,700.0,474.0,3737.0,296.0,2166.0,566.0,192.0,3220.0,4947.0,2010.0,2305.0,308.0,788.0,877.0,445.0,444.0,2613.0,59.0,142.0,868.0,831.0,830.0,67.8633301251203,235000.0,247125.0,291250.0,290000.0,235000.0,250000.0,270000.0,262500.0,250000.0,109.0,170.0,206.0,95.0,67.0,71.0,63.0,70.0,85.0,1274.0,724.0,810.0,117.0,572.0,1404.0,505.0,313.0,3306.0,255.0,1516.0,7.713248638838476,179.0,37837.05911191371,29907.23329161245,731.0,1139.0,591.0,110.0,42.0,2825.0,1.081132797550708,Redbridge,Outer East and North East
E02000762,Redbridge 012,6290.0,1187.0,1300.0,1217.0,1598.0,988.0,4115.0,2087.0,503.0,446.0,156.0,458.0,524.0,2360.0,202.0,3167.0,368.0,193.0,3930.0,3910.0,2380.0,1798.0,289.0,824.0,875.0,74.0,293.0,2087.0,75.0,91.0,891.0,712.0,468.0,79.56222639149468,279995.0,286000.0,299950.0,330000.0,305000.0,339950.0,282500.0,327000.0,362500.0,97.0,98.0,129.0,75.0,60.0,61.0,58.0,55.0,68.0,880.0,604.0,720.0,93.0,533.0,1773.0,500.0,450.0,3140.0,213.0,1437.0,6.7834394904458595,52.0,51697.6670542315,40868.58707783094,399.0,862.0,629.0,151.0,46.0,2767.0,1.3258265452803066,Redbridge,Outer East and North East
